"UANUM","UANAME","Population","Latitude","Longitude","4 Week Rate","4 Week TRP","CPP","CPM"
37,"Abbeville, LA",19824,29.974444399999996,-92.13416670000001,17577.058823529398,870.5882352941001,20.1176470588,5.1176470588
64,"Abbeville, SC",5243,34.17805560000001,-82.3791667,1800.0,800.0,2.5,7.0
91,"Abbotsford, WI",3966,44.946388899999995,-90.3158333,1852.1428571429,1000.0,2.4285714286,8.4285714286
199,"Aberdeen--Bel Air South--Bel Air North, MD",213751,39.519346999999996,-76.185598,122361.3125,156.25,205.6875,8.914375
118,"Aberdeen, MS",4666,33.825,-88.54361109999999,5096.5,1000.0,5.625,9.375
145,"Aberdeen, SD",25977,45.464722200000004,-98.48611109999999,3082.5,1000.0,3.0,8.5
172,"Aberdeen, WA",29856,46.97555560000001,-123.81444440000001,151865.05,142.5,261.0,6.6745
226,"Abernathy, TX",2785,33.832222200000004,-101.8425,8422.6666666667,600.0,16.0833333333,6.166666666699999
253,"Abilene, KS",7054,38.9172222,-97.2136111,1126.0,466.6666666667,2.6666666667,6.0
280,"Abilene, TX",110421,32.4486111,-99.7327778,3502.0833333333003,766.6666666666999,5.25,3.3333333332999997
334,"Abingdon, IL",3389,40.804444399999994,-90.4016667,525.0,200.0,3.0,4.0
388,"Ada, OH",5945,40.7694444,-83.8227778,1600.0,485.7142857143,4.0,4.1428571429000005
415,"Ada, OK",17400,34.77444439999999,-96.6780556,1460.0,266.6666666667,6.666666666699999,6.333333333300001
450,"Adams, NY",2542,43.8091667,-76.02444440000001,500.0,400.0,1.0,1.0
469,"Adel, GA",6986,31.136944399999997,-83.42361109999999,8700.0,580.0,16.6,4.9
496,"Adel, IA",3170,41.6144444,-94.0172222,36386.5625,156.25,59.5625,6.965
550,"Adjuntas, PR",11122,18.164722199999996,-66.7225,7500.0,400.0,19.0,6.0
577,"Adrian, MI",44823,41.8975,-84.0372222,2550.0,200.0,6.5,6.5
631,"Aguadilla--Isabela--San Sebasti�n, PR",306196,18.325889,-66.97681899999999,7500.0,400.0,19.0,6.0
658,"Ahoskie, NC",4951,36.286666700000005,-76.985,3197.1428571428996,742.8571428571,4.4285714286,6.4285714286
676,"Air Force Academy, CO",5512,38.998357,-104.86175300000001,13625.0,528.5714285714,25.785714285700003,4.7857142857
712,"Ajo, AZ",3076,32.3716667,-112.86,95000.0,300.0,332.5,8.5
739,"Akron, NY",2982,43.0208333,-78.4955556,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
766,"Akron, OH",569499,41.08138889999999,-81.5191667,110788.5625,156.25,182.25,6.158125
793,"Alachua, FL",4114,29.751388899999995,-82.425,11296.0625,156.25,18.5,6.889375
820,"Alamogordo, NM",31862,32.89944439999999,-105.9597222,3333.3333333333003,766.6666666666999,5.666666666699999,9.3333333333
847,"Alamosa, CO",9751,37.46944439999999,-105.86944440000002,1550.0,400.0,4.0,7.5
970,"Albany--Schenectady, NY",594962,42.8141667,-73.94,21228.888888888898,555.5555555556,41.8888888889,5.4444444444
901,"Albany, GA",95779,31.578333299999997,-84.1558333,8700.0,580.0,16.6,4.9
921,"Albany, MN",2564,45.63,-94.5697222,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005
955,"Albany, OR",56997,44.6366667,-123.10472220000001,600.0,200.0,3.0,4.0
982,"Albemarle, NC",16823,35.35,-80.2002778,1350.0,300.0,5.0,7.0
1009,"Albert Lea, MN",17868,43.648055600000006,-93.3680556,1388.3333333332998,466.6666666667,3.0,12.0
1036,"Albertville, AL",36815,34.2675,-86.2088889,1600.0,400.0,4.0,4.0
1063,"Albia, IA",3573,41.0266667,-92.8055556,3322.7272727273,1000.0,3.6363636364,13.090909090899999
1090,"Albion, MI",9219,42.243055600000005,-84.7530556,2466.6666666667,400.0,7.0,3.6666666667000003
1117,"Albion, NY",8171,43.2463889,-78.1938889,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
1144,"Albion, PA",4574,41.890555600000006,-80.3666667,8925.0,300.0,30.0,41.0
1171,"Albuquerque, NM",741318,35.084444399999995,-106.65055559999999,17200.0,250.0,70.0,4.5
1198,"Alderson, WV",2632,37.7258333,-80.6422222,6300.0,500.0,13.25,4.5
1225,"Aledo, IL",3655,41.199722200000004,-90.7491667,37201.0,800.0,50.375,8.125
1232,"Aledo, TX",4854,32.6958333,-97.60194440000001,50775.0,400.0,155.5,3.0
1252,"Alexander City, AL",9400,32.9438889,-85.95388890000001,7073.333333333299,800.0,9.3333333333,10.0
1279,"Alexandria, LA",82804,31.311111100000005,-92.445,4952.7777777778,844.4444444444,7.2777777778,5.7222222222
1306,"Alexandria, MN",16983,45.8852778,-95.3772222,1459.0,700.0,2.3,6.2
1333,"Alfred, NY",4322,42.2541667,-77.7908333,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
1360,"Algoma, WI",3070,44.6088889,-87.4325,675.0,200.0,3.0,6.0
1387,"Algona, IA",5340,43.07,-94.2327778,500.0,200.0,3.0,5.0
1414,"Alice, TX",20974,27.751944399999996,-98.0694444,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
1441,"Allegan, MI",6322,42.529166700000005,-85.8552778,3020.0,280.0,11.8,11.0
1468,"Allendale, SC",3307,33.0077778,-81.3086111,77550.0,840.0,93.8,5.0
1495,"Allentown, PA--NJ",664651,40.6083333,-75.4905556,16605.0,760.0,23.9,7.3
1522,"Alliance, NE",8486,42.1016667,-102.8716667,3375.0,300.0,14.5,10.5
1549,"Alliance, OH",32533,40.9152778,-81.10611109999999,17915.3846153846,861.5384615385001,24.1538461538,5.2307692308
1630,"Alma--St. Louis, MI",16924,43.398006,-84.668091,2040.0,720.0,3.0,7.0
1603,"Alma, GA",3408,31.539166700000003,-82.4625,1375.0,300.0,5.0,5.75
1657,"Almont, MI",2719,42.92055560000001,-83.045,77750.0,650.0,126.0,3.25
1684,"Alpena, MI",14258,45.0616667,-83.4327778,4540.0,500.0,9.3333333333,9.3333333333
1711,"Alpine, TX",6013,30.358333299999998,-103.6605556,1733.3333333332998,266.6666666667,7.666666666699999,15.0
1738,"Altavista, VA",4663,37.1116667,-79.2858333,2500.0,200.0,13.0,10.0
1765,"Alton, IL--MO",83890,38.890555600000006,-90.1841667,31190.0,280.0,110.6,5.2
1792,"Altoona, PA",79930,40.5186111,-78.395,12340.416666666699,1000.0,13.666666666700001,6.75
1819,"Alturas, CA",2910,41.4872222,-120.5413889,3151.0,300.0,10.5,4.0
1846,"Altus, OK",19900,34.6380556,-99.33361109999998,600.0,200.0,3.0,9.5
1873,"Alva, OK",5620,36.805,-98.6661111,600.0,200.0,3.0,9.5
1900,"Alvarado, TX",4133,32.406388899999996,-97.2113889,50775.0,400.0,155.5,3.0
1927,"Amarillo, TX",196651,35.2219444,-101.8308333,1050.0,333.3333333333,3.3333333332999997,3.6666666667000003
1981,"American Falls, ID",4488,42.78611110000001,-112.85361110000001,1050.0,300.0,3.5,8.0
2008,"Americus, GA",19106,32.0722222,-84.2327778,5066.6666666667,555.5555555556,9.8888888889,5.7777777778
2035,"Amery, WI",2832,45.3069444,-92.3619444,1702.8571428572,600.0,3.1428571429,7.4285714286
2062,"Ames, IA",60438,42.0347222,-93.61972220000001,500.0,200.0,3.0,5.0
2116,"Amite City, LA",6161,30.726575,-90.508981,2221.7857142857,528.5714285714,4.7142857143,3.7857142857
2143,"Amory, MS",6566,33.9841667,-88.4880556,8135.714285714301,914.2857142857001,9.285714285700001,7.2857142857
2170,"Amsterdam, NY",22262,42.9386111,-74.18861109999999,21228.888888888898,555.5555555556,41.8888888889,5.4444444444
2197,"Anaconda-Deer Lodge County, MT",6170,46.1263,-112.94783600000001,913.0,320.0,3.0,7.4
2224,"Anacortes, WA",16712,48.5127778,-122.6113889,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
2251,"Anadarko, OK",5929,35.0725,-98.2433333,7400.0,533.3333333333001,14.333333333299999,19.3333333333
2278,"Anamosa, IA",5497,42.1083333,-91.285,10918.4615384615,938.4615384614999,12.2307692308,5.4615384615
2332,"Anchorage Northeast, AK",28568,61.218056000000004,-149.90027800000001,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
2305,"Anchorage, AK",251243,61.2180556,-149.90027780000003,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
2359,"Andalusia, AL",6655,31.308333299999997,-86.4833333,1347.7142857142999,457.1428571429,3.1428571429,8.142857142899999
2386,"Anderson, IN",88133,40.105277799999996,-85.6802778,633.3333333333001,433.3333333333,2.1666666667,3.6666666667000003
2413,"Anderson, SC",75702,34.5033333,-82.6502778,1800.0,800.0,2.5,7.0
2440,"Andrews, SC",3903,33.451111100000006,-79.56111109999999,966.6666666666999,300.0,3.6666666667000003,1.3333333333
2467,"Andrews, TX",12346,32.318611100000005,-102.5452778,2800.0,650.0,5.0,9.25
2494,"Angels, CA",3751,38.067783,-120.53853000000001,10606.25,500.0,23.5,5.0
2548,"Angola, IN",11196,41.6347222,-84.9994444,1500.0,300.0,6.0,12.0
2602,"Ann Arbor, MI",306022,42.2708333,-83.7263889,4500.0,200.0,23.0,7.0
2575,"Anna, IL",6078,37.4602778,-89.2469444,3060.0,400.0,8.5714285714,5.2857142857
2581,"Anna, TX",10746,33.3488889,-96.5483333,78975.0,145.8333333333,136.9444444444,2.5005555556
2590,"Annandale, MN",3262,45.2627778,-94.1241667,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005
2629,"Anniston--Oxford, AL",79796,33.6141667,-85.835,4985.6,860.0,5.6,5.6
2656,"Antigo, WI",8158,45.1402778,-89.15222220000001,5868.076923076899,1107.6923076923,5.3846153846,4.9230769231
2683,"Antioch, CA",277634,38.005,-121.8047222,72659.7083333333,156.25,119.5,3.6733333333
2710,"Apalachicola, FL",3691,29.725555600000003,-84.9833333,9822.25,1100.0,9.925,6.0
2773,"Apple Valley, OH",4835,40.86555560000001,-80.9483333,17915.3846153846,861.5384615385001,24.1538461538,5.2307692308
2764,"Appleton, WI",216154,44.2619444,-88.4152778,4956.25,500.0,11.0,4.9166666667
2791,"Arab, AL",8012,34.3180556,-86.4958333,1600.0,400.0,4.0,4.0
2825,"Arbuckle, CA",2652,39.0175,-122.05666670000001,3712.3333333333003,466.6666666667,10.0,15.0
2845,"Arcade, NY",3048,42.533888899999994,-78.4233333,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
2912,"Arcadia--Southeast Arcadia, FL",17490,27.215555600000005,-81.85861109999999,1933.3333333332998,400.0,5.3333333333,15.666666666700001
2899,"Arcadia, LA",2894,32.548888899999994,-92.92,1828.0,600.0,3.0,8.0
2901,"Arcadia, WI",2993,44.2527778,-91.50138890000001,18778.4615384615,553.8461538462001,34.3076923077,7.5384615385
2926,"Arcata-McKinleyville, CA",32364,40.9466667,-124.09944440000001,3151.0,300.0,10.5,4.0
2953,"Archbold, OH",4760,41.5213889,-84.30722220000001,2550.0,200.0,6.5,6.5
2965,"Archer Lodge--Clayton, NC",13288,35.650555600000004,-78.4566667,50100.0,400.0,115.5,11.5
2980,"Arcola, IL",2874,39.6847222,-88.3063889,2270.0,360.0,7.2,11.0
3007,"Ardmore, OK",20888,34.1741667,-97.1433333,1460.0,266.6666666667,6.666666666699999,6.333333333300001
3034,"Arecibo, PR",139171,18.4744444,-66.7161111,7500.0,400.0,19.0,6.0
3088,"Arizona City, AZ",10531,32.7558333,-111.6702778,95000.0,300.0,332.5,8.5
3115,"Arkadelphia, AR",10491,34.1208333,-93.0536111,1633.3333333332998,700.0,2.5,3.0
3142,"Arkansas City, KS",13026,37.061944399999994,-97.03805559999999,20320.6875,156.25,33.5,3.68875
3158,"Arlington, TN",11502,35.296111100000005,-89.6613889,24436.5416666667,156.25,40.25,2.95375
3196,"Arroyo Grande--Grover Beach, CA",52000,35.1216667,-120.6202778,6351.75,700.0,10.0,7.75
3223,"Artesia, NM",12764,32.8422222,-104.4027778,1733.3333333332998,266.6666666667,7.666666666699999,15.0
3250,"Arvin, CA",19573,35.209166700000004,-118.8275,44720.181818181794,945.4545454545,47.818181818199996,8.0
3277,"Ashburn, GA",4489,31.7058333,-83.6533333,5066.6666666667,555.5555555556,9.8888888889,5.7777777778
3304,"Ashdown, AR",4146,33.6741667,-94.1311111,953.3333333333001,400.0,2.0,6.333333333300001
3331,"Asheboro, NC",37792,35.7077778,-79.81388890000001,13600.0,840.0,19.8,3.0
3358,"Asheville, NC",280648,35.6008333,-82.5541667,11542.8571428571,714.2857142857001,15.142857142899999,4.0
3439,"Ashland City, TN",3384,36.2741667,-87.0641667,39200.7692307692,476.9230769231,83.3846153846,3.7692307692
3365,"Ashland, MO",3527,38.77444439999999,-92.2569444,7360.0,720.0,11.0,7.9
3375,"Ashland, NE",2631,41.0391667,-96.3680556,1482.75,650.0,2.5,6.75
3385,"Ashland, OH",20226,40.8686111,-82.31833329999999,4532.0,240.0,19.8,5.8
3395,"Ashland, PA",7820,40.7816667,-76.34611109999999,3000.0,500.0,6.5,8.0
3412,"Ashland, WI",7293,46.5925,-90.8836111,7824.285714285699,600.0,13.4285714286,5.5
3466,"Ashtabula, OH",29346,41.865,-80.79,7168.75,750.0,11.25,11.25
3493,"Ashville, OH",6222,39.7155556,-82.9530556,42830.25,156.25,70.1875,3.75125
3520,"Aspen, CO",7710,39.1911111,-106.81694440000001,1550.0,400.0,4.0,7.5
3547,"Astoria, OR",14115,46.188055600000006,-123.83,46783.5,1100.0,46.7,2.1
3601,"Atchison, KS--MO",11166,39.563055600000006,-95.12138890000001,1066.6666666667,466.6666666667,3.0,12.0
3763,"Athens-Clarke County, GA",128754,33.951935,-83.357567,1000.0,200.0,5.0,4.0
3655,"Athens, AL",24956,34.8027778,-86.9716667,5936.3636363636,818.1818181817999,7.454545454500001,5.454545454500001
3682,"Athens, OH",28286,39.3291667,-82.1013889,2000.0,200.0,10.0,12.0
3709,"Athens, TN",15985,35.4427778,-84.5930556,1234.375,425.0,3.25,5.375
3736,"Athens, TX",12169,32.2047222,-95.8552778,1740.0,400.0,5.0,6.4
3790,"Athol, MA",12834,42.595833299999995,-72.2272222,31689.0,600.0,53.4,9.0666666667
3817,"Atlanta, GA",4515419,33.7488889,-84.3880556,64242.25,156.25,106.3125,2.140625
3844,"Atlanta, TX",5732,33.1136111,-94.1641667,953.3333333333001,400.0,2.0,6.333333333300001
3898,"Atlantic City, NJ",248402,39.3641667,-74.4233333,19712.5,475.0,41.375,5.75
3871,"Atlantic, IA",6471,41.403611100000006,-95.01361109999999,900.0,200.0,5.0,6.0
3925,"Atmore, AL",6565,31.023611100000004,-87.4938889,7688.333333333299,911.1111111111001,9.0,5.5555555556
3957,"Atoka, TN",18885,35.4411111,-89.7780556,24436.5416666667,156.25,40.25,2.95375
3979,"Attica, IN",5193,40.2941667,-87.24888890000001,2375.0,300.0,8.5,4.5
4006,"Attica, NY",6828,42.8641667,-78.2805556,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
4330,"Au Sable, MI",6384,44.4108333,-83.3322222,4540.0,500.0,9.3333333333,9.3333333333
4021,"Aubrey, TX",4139,33.3041667,-96.9858333,78975.0,145.8333333333,136.9444444444,2.5005555556
4130,"Auburn--North Auburn, CA",33157,38.896666700000004,-121.07583329999999,72659.7083333333,156.25,119.5,3.6733333333
4033,"Auburn, AL",74741,32.6097222,-85.4808333,7377.5294117647,1023.5294117647001,7.3529411765,5.1764705882
4054,"Auburn, IL",4433,39.591666700000005,-89.74638890000001,2150.0,300.0,7.5,20.5
4060,"Auburn, IN",21712,41.366944399999994,-85.05888890000001,1500.0,600.0,2.8,7.0
4087,"Auburn, NE",3474,40.3927778,-95.8386111,900.0,200.0,5.0,6.0
4114,"Auburn, NY",32274,42.9316667,-76.5663889,2875.0,600.0,5.5,10.5
4222,"Augusta-Richmond County, GA--SC",386787,33.473498,-82.010515,77550.0,840.0,93.8,5.0
4168,"Augusta, KS",9350,37.6866667,-96.9763889,20320.6875,156.25,33.5,3.68875
4195,"Augusta, ME",22637,44.3105556,-69.78,2300.0,200.0,12.0,4.0
4249,"Aumsville, OR",3692,44.841111100000006,-122.86972220000001,600.0,200.0,3.0,4.0
4276,"Aurora, MO",8365,36.970833299999995,-93.7177778,19730.769230769198,800.0,28.0769230769,3.0769230769
4303,"Aurora, NE",4466,40.8672222,-98.0038889,3222.25,1000.0,3.25,5.0
4357,"Austin, MN",25103,43.6666667,-92.9744444,22930.0,200.0,114.6666666667,4.6666666667
4384,"Austin, TX",1362416,30.266944399999996,-97.7427778,58266.6666666667,866.6666666666999,78.1666666667,4.8333333333
4411,"Ava, MO",2857,36.951944399999995,-92.66027779999999,5100.0,1000.0,5.25,7.25
4438,"Avalon, CA",3652,33.3427778,-118.32694440000002,255338.125,156.25,417.2083333333,3.0004166667
4465,"Avenal, CA",15486,36.0041667,-120.12805559999998,6351.75,700.0,10.0,7.75
4519,"Avon, NY",4973,42.911944399999996,-77.7458333,35908.3333333333,733.3333333333001,51.0,5.833333333300001
4549,"Avondale--Goodyear, AZ",197041,33.4352778,-112.3575,95000.0,300.0,332.5,8.5
4573,"Avra Valley, AZ",3869,32.4377778,-111.3147222,23490.7619047619,142.8571428571,40.5714285714,4.4504761905
4587,"Aztec, NM",8456,36.8222222,-107.9922222,2750.0,775.0,3.625,3.375
4600,"Bad Axe, MI",3490,43.8019444,-83.0008333,4540.0,500.0,9.3333333333,9.3333333333
4627,"Bainbridge, GA",12118,30.903611100000003,-84.5755556,8700.0,580.0,16.6,4.9
4654,"Baker City, OR",9518,44.775,-117.83333329999999,1080.0,200.0,5.5,7.0
4681,"Bakersfield, CA",523994,35.3733333,-119.01777779999999,44720.181818181794,945.4545454545,47.818181818199996,8.0
4708,"Bald Knob, AR",2517,36.281388899999996,-90.4480556,1410.0,840.0,2.0,5.6
4789,"Baldwin City, KS",4428,38.775,-95.18611109999999,2700.0,400.0,7.333333333300001,5.0
4762,"Baldwin, WI",5831,44.966666700000005,-92.3741667,1702.8571428572,600.0,3.1428571429,7.4285714286
4816,"Ballinger, TX",3705,31.738055600000003,-99.9469444,3558.3333333333003,766.6666666666999,5.5,5.0
4843,"Baltimore, MD",2203663,39.2902778,-76.6125,122361.3125,156.25,205.6875,8.914375
4870,"Baltimore, OH",3503,39.8452778,-82.6008333,42830.25,156.25,70.1875,3.75125
4897,"Bamberg, SC",3492,33.296944399999994,-81.035,77550.0,840.0,93.8,5.0
4924,"Bandon, OR",3119,43.1191667,-124.4072222,600.0,200.0,3.0,4.0
4951,"Bangor, ME",61210,44.8011111,-68.7783333,2300.0,200.0,12.0,4.0
5086,"Bar Harbor, ME",2575,44.3875,-68.2044444,266514.0,156.25,441.0625,8.63125
5005,"Baraboo, WI",13759,43.4711111,-89.74416670000001,1625.0,600.0,3.5,5.5
5032,"Barbourville, KY",6300,36.8663889,-83.88888890000001,1200.0,400.0,3.0,4.0
5059,"Bardstown, KY",18702,37.8091667,-85.4669444,2762.5,500.0,6.25,7.25
5113,"Barnesville, GA",7167,33.054444399999994,-84.1558333,5066.6666666667,555.5555555556,9.8888888889,5.7777777778
5140,"Barnesville, OH",4351,39.9880556,-81.1766667,6000.0,1000.0,6.5,4.5
5167,"Barnstable Town, MA",246695,41.700321,-70.300202,19200.0,500.0,42.25,3.25
5194,"Barnwell, SC",3949,33.2447222,-81.35888890000001,77550.0,840.0,93.8,5.0
5221,"Barre--Montpelier, VT",21675,44.26,-72.5758333,2478.5714285714002,457.1428571429,5.8571428571,7.7142857143
5248,"Barron, WI",3292,45.40138889999999,-91.8488889,1702.8571428572,600.0,3.1428571429,7.4285714286
5275,"Barrow, AK",3835,71.2905556,-156.7886111,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
5302,"Barstow, CA",28973,34.898611100000004,-117.02194440000001,29980.0,560.0,79.2,2.2
5329,"Bartlesville, OK",38874,36.7472222,-95.9805556,15211.7647058824,564.7058823529001,29.470588235300003,3.6470588235
5356,"Bartlett, TX",2653,30.794722200000002,-97.42527779999999,5508.9285714286,642.8571428571,9.785714285700001,2.3571428571
5410,"Basalt--El Jebel, CO",8531,39.395,-107.08972220000001,1550.0,400.0,4.0,7.5
5423,"Basehor, KS",3849,39.1416667,-94.9383333,2700.0,400.0,7.333333333300001,5.0
5437,"Bastrop, LA",13979,32.756111100000005,-91.87222220000001,4438.727272727299,854.5454545455,5.2727272727,3.7272727273000004
5464,"Bastrop, TX",13371,30.1102778,-97.315,58266.6666666667,866.6666666666999,78.1666666667,4.8333333333
5491,"Batavia, NY",17834,42.9980556,-78.18777779999999,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
5518,"Batesburg-Leesville, SC",5267,33.916388899999994,-81.51361109999999,77550.0,840.0,93.8,5.0
5545,"Batesville, AR",11513,35.769722200000004,-91.6408333,1350.0,500.0,3.0,4.5
5572,"Batesville, IN",7734,39.3,-85.2222222,1434.2857142857001,457.1428571429,3.4285714286,11.7142857143
5599,"Batesville, MS",7309,34.3113889,-89.9441667,4020.0,720.0,5.8,9.8
5653,"Bath, NY",7124,42.33694439999999,-77.3180556,35908.3333333333,733.3333333333001,51.0,5.833333333300001
5680,"Baton Rouge, LA",594309,30.450555600000005,-91.1544444,30347.75,1000.0,31.75,4.0
5707,"Battle Creek, MI",78393,42.3211111,-85.1797222,34342.8571428571,471.4285714286,76.4285714286,4.8571428570999995
5761,"Battle Mountain, NV",3520,40.6422222,-116.93333329999999,840.0,200.0,4.0,7.0
5734,"Battlement Mesa, CO",5071,39.166388899999994,-108.13833329999999,2750.0,775.0,3.625,3.375
5788,"Baxley, GA",5208,31.778055600000005,-82.34861109999999,1375.0,300.0,5.0,5.75
5815,"Baxter Springs, KS",5089,37.023611100000004,-94.73527779999999,5717.2608695652,852.1739130435001,7.3043478261,5.0434782609
5869,"Bay City, MI",70585,43.59444439999999,-83.88888890000001,4540.0,500.0,9.3333333333,9.3333333333
5896,"Bay City, TX",18745,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
5923,"Bay Minette, AL",7486,30.8827778,-87.77305559999999,7688.333333333299,911.1111111111001,9.0,5.5555555556
5842,"Bayard, NM",4309,32.7616667,-108.13,2142.8571428572,714.2857142857001,3.2857142857,10.714285714299999
5904,"Bayfield, CO",2578,37.22555560000001,-107.5975,2750.0,775.0,3.625,3.375
5958,"Bealeton, VA",6621,38.5716667,-77.7641667,2500.0,200.0,12.5,9.0
5977,"Beardstown, IL",6530,40.0175,-90.4241667,3000.0,300.0,10.5,5.5
6004,"Beatrice, NE",12405,40.268055600000004,-96.7466667,1482.75,650.0,2.5,6.75
6031,"Beaufort--Port Royal, SC",48807,32.3788889,-80.69277779999999,4800.0,200.0,24.0,12.0
6058,"Beaumont, TX",147922,30.085833299999997,-94.1016667,7860.0,914.2857142857001,8.5714285714,2.8571428571
6085,"Beaver Dam, KY",6321,37.4019444,-86.8758333,2899.5,780.0,4.3,8.5
6112,"Beaver Dam, WI",17833,43.4577778,-88.83722220000001,153087.5,500.0,315.375,4.25
6076,"Beaver, UT",2882,38.2769444,-112.64027779999999,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999
6128,"Becker, MN",3898,45.3933333,-93.8766667,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005
6139,"Beckley, WV",64022,37.7780556,-81.1883333,2133.75,483.3333333333,4.6666666667,3.3333333332999997
6166,"Bedford, IN",14977,38.8611111,-86.4872222,2620.8333333333,800.0,3.3333333332999997,11.0
6186,"Bedford, NY",2679,41.2041667,-73.6441667,11742.5,200.0,59.0,8.25
6193,"Bedford, PA",4693,40.0186111,-78.5041667,50142.3636363636,818.1818181817999,62.0,10.0909090909
6220,"Bedford, VA",6829,37.334166700000004,-79.5233333,8490.277777777801,744.4444444444,12.6111111111,4.5555555556
6247,"Beebe, AR",6714,35.070555600000006,-91.8794444,1350.0,500.0,3.0,4.5
6261,"Beecher, IL",4148,41.3405556,-87.62138890000001,140155.083333333,156.25,233.6666666667,3.1816666667
6274,"Beeville, TX",18168,28.400555600000004,-97.7480556,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
6301,"Belding, MI",5789,43.097777799999996,-85.22888890000002,1864.2857142857001,314.2857142857,6.7142857143,9.142857142899999
6335,"Belfair, WA",3331,47.4508333,-122.8261111,151865.05,142.5,261.0,6.6745
6355,"Belfast, ME",3358,44.4258333,-69.0069444,2300.0,200.0,12.0,4.0
6382,"Belgrade, MT",13797,45.7761111,-111.1761111,2466.6666666667,200.0,12.666666666700001,7.333333333300001
6490,"Belle Fourche, SD",5240,44.6713889,-103.8516667,1090.0,200.0,5.0,15.0
6517,"Belle Glade, FL",24870,26.684166700000002,-80.6677778,85259.25,156.25,140.375,8.7425
6571,"Belle Plaine, MN",6174,44.6227778,-93.7683333,94235.5,156.25,158.125,4.489375
6436,"Bellefontaine, OH",13235,40.3611111,-83.75972220000001,1770.0,440.0,4.8,9.6
6463,"Bellefonte, PA",12888,40.9133333,-77.77861109999999,6750.0,400.0,17.0,12.5
6598,"Bellevue, IA",2543,42.2586111,-90.42277779999999,4579.4117647059,800.0,6.2352941176,6.7647058824
6625,"Bellevue, OH",8413,41.273611100000004,-82.8416667,1620.0,500.0,3.75,7.5
6652,"Bellingham, WA",114473,48.7597222,-122.48694440000001,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
6679,"Bellows Falls, VT--NH",5713,43.1333333,-72.4444444,5652.9,380.0,15.6,5.9
6692,"Bells, TN",4758,35.711111100000004,-89.0875,2950.0,300.0,10.5,5.0
6706,"Bellville, TX",4002,29.95,-96.2569444,1328.5714285714,371.4285714286,3.8571428571,10.714285714299999
6733,"Beloit, KS",3295,39.4561111,-98.1058333,2013.25,1000.0,2.25,6.0
6760,"Beloit, WI--IL",63835,42.5083333,-89.0316667,1690.8333333332998,416.6666666667,4.5,2.9166666667000003
6770,"Belterra, TX",3731,30.189736,-97.98380999999999,58266.6666666667,866.6666666666999,78.1666666667,4.8333333333
6779,"Belton, SC",5443,34.5227778,-82.4944444,1800.0,800.0,2.5,7.0
6787,"Belvidere, NJ--PA",3881,40.8297222,-75.0780556,51600.0,766.6666666666999,62.8333333333,4.8333333333
6814,"Belzoni, MS",4702,33.1841667,-90.4891667,1355.5,350.0,4.25,11.25
6841,"Bemidji, MN",14626,47.47361110000001,-94.88,1761.25,300.0,6.0,13.0
6868,"Bend, OR",83794,44.0583333,-121.31416670000002,600.0,200.0,3.0,4.0
6895,"Bennettsville, SC",13006,34.6172222,-79.685,1250.0,600.0,2.0,7.5
6922,"Bennington, VT",12723,42.8780556,-73.19722220000001,5652.9,380.0,15.6,5.9
6949,"Benson, AZ",4036,31.9677778,-110.2938889,23490.7619047619,142.8571428571,40.5714285714,4.4504761905
6976,"Benson, MN",3191,45.315,-95.5997222,1897.0,440.0,4.4,11.0
7003,"Benson, NC",3107,35.381944399999995,-78.54888890000001,50100.0,400.0,115.5,11.5
7111,"Benton City, WA",4140,46.2633333,-119.48666670000001,7650.0,200.0,38.5,7.0
7138,"Benton Harbor--St. Joseph--Fair Plain, MI",61022,42.08694439999999,-86.4558333,2712.5,350.0,8.0,4.75
7030,"Benton, IL",7778,37.9966667,-88.92,2286.0,440.0,5.8,10.8
7057,"Benton, KY",4447,36.8572222,-88.35027779999999,1706.25,300.0,5.5,11.5
7084,"Benton, LA",5371,32.6947222,-93.7416667,16946.875,925.0,20.4375,2.625
7165,"Berea, KY",15590,37.568611100000005,-84.29638890000001,2025.0,300.0,7.0,11.0
7192,"Berlin, NH",11159,44.468611100000004,-71.1855556,2300.0,200.0,12.0,4.0
7219,"Berlin, WI",4891,43.96805560000001,-88.94333329999999,153087.5,500.0,315.375,4.25
7246,"Berne, IN",5490,40.6577778,-84.9519444,1736.0,440.0,4.6,11.0
